"4","先鋒","ヴィグナ","CHG-Y","1","マンガン","4","20000","3-3","8体以上","1","15","切削液","5","25000","1","5","人工ゲル","6","30000"
"4","先鋒","クーリエ","SOL-X","1","中級エステル","4","20000","S2-2","他は遠距離のみ","1","15","素子結晶","5","25000","1","5","切削液","6","30000"
"4","先鋒","スカベンジャー","SOL-X","1","中級異鉄","4","20000","1-3","12体以上","1","15","熾合金","5","25000","1","5","中級エステル","6","30000"
"4","先鋒","テンニンカ","BEA-X","1","RMA70-12","4","20000","6-3","","1","15","中級エステル","5","25000","1","5","切削液","6","30000"
"4","前衛","ドーベルマン","INS-Y","1","中級糖原","4","20000","1-12","他は★3のみ","1","15","RMA70-12","5","25000","1","5","中級異鉄","6","30000"
"4","前衛","カッター","SWO-Y","1","合成コール","4","20000","2-7","S2でMvc4を2体以上","1","15","中級エステル","5","25000","1","5","素子結晶","6","30000"
"4","前衛","マトイマル","DRE-Y","1","砥石","4","20000","S2-10","上級術師2体以上","1","15","中級異鉄","5","25000","1","5","中級糖原","6","30000"
"4","前衛","コンビクション","DRE-X","1","RMA70-12","4","20000","2-4","他は特殊のみ","1","15","熾合金","5","25000","1","5","素子結晶","6","30000"
"4","前衛","ウタゲ","MUS-X","1","中級装置","4","20000","1-12","他の前衛禁止","1","15","砥石","5","25000","1","5","半自然溶剤","6","30000"
"4","重装","グム","GUA-X","1","中級アケトン","4","20000","4-2","他の重装禁止","1","15","合成コール","5","25000","1","5","中級異鉄","6","30000"
"4","重装","マッターホルン","PRO-Y","1","熾合金","4","20000","3-6","他の重装禁止","1","15","中級エステル","5","25000","1","5","人工ゲル","6","30000"
"4","重装","バブル","PRO-X","1","半自然溶剤","4","20000","4-6","8体以上","1","15","中級装置","5","25000","1","5","砥石","6","30000"
"4","重装","クオーラ","PRO-X","1","素子結晶","4","20000","2-10","他の重装禁止","1","15","RMA70-12","5","25000","1","5","中級糖原","6","30000"
"4","狙撃","アンブリエル","DEA-X","1","中級エステル","4","20000","4-7","バクダンムシ6体以上","1","15","中級装置","5","25000","1","5","中級源岩","6","30000"
"4","狙撃","シラユキ","ART-Y","1","熾合金","4","20000","S2-11","15体以上","1","15","中級アケトン","5","25000","1","5","半自然溶剤","6","30000"
"4","狙撃","アシッドドロップ","ARC-X","1","切削液","4","20000","2-8","ハガネガニ1体以上","1","15","マンガン","5","25000","1","5","中級異鉄","6","30000"
"4","狙撃","ジェシカ","MAR-Y","1","砥石","4","20000","SV-4","S2を1回以上","1","15","RMA70-12","5","25000","1","5","マンガン","6","30000"
"4","狙撃","メテオ","MAR-X","1","マンガン","4","20000","2-7","Mvc4を2体以上","1","15","砥石","5","25000","1","5","熾合金","6","30000"
"4","狙撃","ヴァーミル","MAR-X","1","合成コール","4","20000","3-1","他は先鋒のみ","1","15","素子結晶","5","25000","1","5","中級アケトン","6","30000"
"4","狙撃","メイ","MAR-X","1","中級装置","4","20000","4-4","他の狙撃禁止","1","15","半自然溶剤","5","25000","1","5","RMA70-12","6","30000"
"4","狙撃","トター","SIE-X","1","中級アケトン","4","20000","S3-5","迷彩射撃兵2体以上","1","15","素子結晶","5","25000","1","5","熾合金","6","30000"
"4","術師","プリン","CHA-Y","1","中級装置","4","20000","2-10","S2で重装兵2体以上","1","15","中級源岩","5","25000","1","5","中級エステル","6","30000"
"4","術師","ギターノ","SPC-X","1","素子結晶","4","20000","1-10","10体以上","1","15","中級糖原","5","25000","1","5","切削液","6","30000"
"4","術師","グレイ","SPC-Y","1","半自然溶剤","4","20000","2-3","他は先鋒のみ","1","15","中級源岩","5","25000","1","5","RMA70-12","6","30000"
"4","術師","インディゴ","MSC-X","1","中級異鉄","4","20000","SV-5","S2を2回以上","1","15","中級糖原","5","25000","1","5","半自然溶剤","6","30000"
"4","術師","ヘイズ","CCR-X","1","合成コール","4","20000","S2-4","重装兵2体以上","1","15","切削液","5","25000","1","5","中級装置","6","30000"
"4","医療","パフューマー","RIN-Y","1","中級異鉄","4","20000","3-4","他の医療禁止","1","15","半自然溶剤","5","25000","1","5","合成コール","6","30000"
"4","医療","セイリュウ","WAH-Y","1","中級エステル","4","20000","3-7","他の医療禁止","1","15","中級アケトン","5","25000","1","5","マンガン","6","30000"
"4","医療","ミルラ","PHY-X","1","中級糖原","4","20000","6-11","他の医療禁止","1","15","中級装置","5","25000","1","5","合成コール","6","30000"
"4","医療","ガヴィル","PHY-Y","1","中級源岩","4","20000","S4-5","S2を2回以上","1","15","人工ゲル","5","25000","1","5","中級糖原","6","30000"
"4","医療","ススーロ","PHY-X","1","切削液","4","20000","4-7","他の医療禁止","1","15","中級アケトン","5","25000","1","5","熾合金","6","30000"
"4","補助","ディピカ","SUM-Y","1","中級源岩","4","20000","2-4","配置","1","15","合成コール","5","25000","1","5","中級装置","6","30000"
"4","補助","ポデンコ","DEC-X","1","中級源岩","4","20000","4-6","バクダンムシ2体以上","1","15","中級異鉄","5","25000","1","5","RMA70-12","6","30000"
"4","補助","アーススピリット","DEC-Y","1","中級糖原","4","20000","DM-2","他は先鋒・狙撃のみ","1","15","マンガン","5","25000","1","5","素子結晶","6","30000"
"4","補助","ロベルタ","CRA-X","1","砥石","4","20000","3-8","味方オペレーターが撃破されない","1","15","中級アケトン","5","25000","1","5","合成コール","6","30000"
"4","特殊","グラベル","EXE-X","1","中級アケトン","4","20000","4-8","全オペレーターが撃破されない","1","15","人工ゲル","5","25000","1","5","砥石","6","30000"
"4","特殊","ジェイ","MER-X","1","人工ゲル","4","20000","S3-2","オリジムシ・βを8体以上","1","15","マンガン","5","25000","1","5","中級アケトン","6","30000"
"4","特殊","ロープ","HOK-X","1","RMA70-12","4","20000","3-3","CrownSlayerを落とす","1","15","人工ゲル","5","25000","1","5","中級源岩","6","30000"
"4","特殊","イーサン","AMB-X","1","人工ゲル","4","20000","TW-3","他は4人以下","1","15","半自然溶剤","5","25000","1","5","中級装置","6","30000"
"4","特殊","ショウ","PUS-Y","1","マンガン","4","20000","2-8","ハガネガニを2体以上落とす","1","15","中級糖原","5","25000","1","5","中級エステル","6","30000"
"4","(小計)","★4","","40","-","-","800000","-","-","40","600","-","-","1000000","40","200","-","-","1200000"
